User,Film,Rating,idUser,idFilm,rRating
hafilova,Avengers: Infinity War,4.5,5,305,4.5
hafilova,Avengers: Infinity War,4.5,5,305,4.5
hafilova,Black Panther,4.0,5,306,4.0
hafilova,Black Panther,4.0,5,306,4.0
hafilova,Buffalo Boys,3.0,5,307,3.0
hafilova,Buffalo Boys,3.0,5,307,3.0
hafilova,Burning,2.90625,5,308,2.91
hafilova,Berlin Syndrome,4.125,5,310,4.12
hafilova,1922,3.5,5,330,3.5
hafilova,Long Shot,3.5,5,334,3.5
hafilova,Long Shot,3.5,5,334,3.5
hafilova,What Happened to Monday,2.5,5,338,2.5
hafilova,Voyeur,3.0,5,346,3.0
hafilova,Milea,2.75,5,384,2.75
hafilova,The Witch: Part 1 - The Subversion,3.5,5,386,3.5
hafilova,The Witch: Part 1 - The Subversion,3.5,5,386,3.5
hafilova,Ne Zha,4.0,5,391,4.0
hafilova,Ne Zha,4.0,5,391,4.0
hafilova,Uncut Gems,4.0,5,392,4.0
hafilova,Uncut Gems,4.0,5,392,4.0
hafilova,Dilan 1991,3.5,5,395,3.5
hafilova,Dilan 1991,3.0,5,395,3.0
hafilova,Tigertail,3.5,5,404,3.5
hafilova,Tigertail,3.5,5,404,3.5
hafilova,The Killing of a Sacred Deer,2.0,5,406,2.0
hafilova,A Ghost Story,4.5,5,418,4.5
hafilova,A Ghost Story,4.5,5,418,4.5
hafilova,Posesif,1.5,5,419,1.5
hafilova,Posesif,4.0,5,419,4.0
hafilova,Marriage Story,3.71875,5,451,3.72
hafilova,Marriage Story,5.0,5,451,5.0
hafilova,Love for Sale,4.0,5,458,4.0
hafilova,Love for Sale,2.5625,5,458,2.56
hafilova,In the Tall Grass,3.0,5,459,3.0
hafilova,Atlantics,4.0,5,484,4.0
hafilova,Atlantics,4.0,5,484,4.0
hafilova,The Irishman,4.0,5,486,4.0
hafilova,The Silence,2.0,5,497,2.0
hafilova,Joy,4.0,5,498,4.0
hafilova,The Perfection,3.5,5,500,3.5
hafilova,The Perfection,3.5,5,500,3.5
hafilova,Brother,4.0,5,515,4.0
hafilova,Shadow,3.75,5,520,3.75
hafilova,Drive,5.0,5,521,5.0
hafilova,Hugo,4.5,5,528,4.5
hafilova,The Bling Ring,3.0625,5,530,3.06
hafilova,Sinister 2,2.5,5,532,2.5
hafilova,Black Sea,3.5,5,536,3.5
hafilova,The Theory of Everything,2.5,5,540,2.5
hafilova,Dallas Buyers Club,4.0,5,548,4.0
hafilova,Earth to Echo,2.0,5,554,2.0
hafilova,Swiss Army Man,2.666667,5,562,2.67
hafilova,The Croods,4.0,5,570,4.0
hafilova,The Devil Inside,2.836538,5,571,2.84
hafilova,Chappie,3.0,5,577,3.0
hafilova,Green Lantern,2.5,5,579,2.5
hafilova,Snowpiercer,4.0,5,590,4.0
hafilova,Underworld: Awakening,3.25,5,592,3.25
hafilova,The Darkest Hour,3.0,5,599,3.0
hafilova,Insidious,3.375,5,602,3.38
hafilova,The Conjuring,3.75,5,605,3.75
hafilova,War Dogs,3.5,5,607,3.5
hafilova,3 Days to Kill,2.0,5,613,2.0
hafilova,ParaNorman,5.0,5,616,5.0
hafilova,How to Train Your Dragon 2,3.375,5,620,3.38
hafilova,Ip Man 3,3.141667,5,627,3.14
hafilova,Jupiter Ascending,0.916667,5,633,0.92
hafilova,Train to Busan,4.0,5,638,4.0
hafilova,Transcendence,3.0,5,639,3.0
hafilova,Transcendence,3.125,5,639,3.12
hafilova,Poseidon,1.0,5,645,1.0
hafilova,Kung Fu Panda,3.0,5,665,3.0
hafilova,Young Adult,4.0,5,717,4.0
hafilova,Captain Fantastic,3.0,5,718,3.0
hafilova,Cloverfield,3.5,5,755,3.5
hafilova,Superbad,3.0,5,761,3.0
hafilova,Paranormal Activity,4.0,5,784,4.0
hafilova,Race to Witch Mountain,1.0,5,785,1.0
cinemuach,Wind River,3.75,6,4,3.75
cinemuach,The Mitchells vs The Machines,3.048611,6,34,3.05
cinemuach,Geez & Ann,2.410714,6,77,2.41
cinemuach,Geez & Ann,2.410714,6,77,2.41
cinemuach,Generasi 90an: Melankolia,2.5,6,78,2.5
cinemuach,Mariposa,3.75,6,84,3.75
cinemuach,Mariposa,3.75,6,84,3.75
cinemuach,Mile 22,2.0,6,98,2.0
cinemuach,Mile 22,2.0,6,98,2.0
cinemuach,Whipped,2.5,6,113,2.5
cinemuach,Ave Maryam,3.895833,6,122,3.9
cinemuach,Ave Maryam,3.895833,6,122,3.9
cinemuach,Midnight Special,3.208333,6,132,3.21
cinemuach,Scott Pilgrim vs. the World,2.875,6,139,2.88
cinemuach,Scott Pilgrim vs. the World,2.5,6,139,2.5
cinemuach,High Flying Bird,2.9,6,152,2.9
cinemuach,May the Devil Take You,1.5,6,167,1.5
cinemuach,Shirkers,2.6875,6,169,2.69
cinemuach,Shirkers,2.6875,6,169,2.69
cinemuach,Us and Them,2.65625,6,180,2.66
cinemuach,The Ballad of Buster Scruggs,3.546402,6,197,3.55
cinemuach,Private Life,2.583333,6,199,2.58
cinemuach,The Pursuit,2.5,6,277,2.5
cinemuach,The Breadwinner,3.25,6,280,3.25
cinemuach,The Breadwinner,3.25,6,280,3.25
cinemuach,Thor: Ragnarok,3.0,6,287,3.0
cinemuach,The Little Mermaid,2.197917,6,299,2.2
cinemuach,Death Note,3.392857,6,301,3.39
cinemuach,Okja,3.25,6,302,3.25
cinemuach,Black Panther,2.708333,6,306,2.71
cinemuach,Buffalo Boys,2.5,6,307,2.5
cinemuach,Burning,2.822222,6,308,2.82
cinemuach,Christopher Robin,3.0,6,309,3.0
cinemuach,Berlin Syndrome,2.395833,6,310,2.4
cinemuach,Icarus,2.623016,6,313,2.62
cinemuach,89,3.0625,6,322,3.06
cinemuach,Newness,1.25,6,335,1.25
cinemuach,Tramps,3.75,6,364,3.75
cinemuach,Milea,2.5,6,384,2.5
cinemuach,Lady Bird,3.75,6,389,3.75
cinemuach,Lady Bird,3.75,6,389,3.75
cinemuach,Ne Zha,4.25,6,391,4.25
cinemuach,Ne Zha,4.25,6,391,4.25
cinemuach,Uncut Gems,2.8125,6,392,2.81
cinemuach,Uncut Gems,3.258929,6,392,3.26
cinemuach,The Florida Project,4.25,6,405,4.25
cinemuach,The Florida Project,4.25,6,405,4.25
cinemuach,Happy Old Year,2.635417,6,408,2.64
cinemuach,Marriage Story,5.0,6,451,5.0
cinemuach,Marriage Story,5.0,6,451,5.0
cinemuach,The Irishman,3.177083,6,486,3.18
cinemuach,The Silence,2.988636,6,497,2.99
cinemuach,The Theory of Everything,3.358333,6,540,3.36
cinemuach,Cloud Atlas,2.335938,6,546,2.34
cinemuach,Death at a Funeral,3.0,6,549,3.0
cinemuach,Suckseed,3.03125,6,560,3.03
cinemuach,Swiss Army Man,2.625,6,562,2.62
cinemuach,The Croods,4.0,6,570,4.0
cinemuach,The Croods,4.0,6,570,4.0
cinemuach,Brick Mansions,3.625,6,589,3.62
cinemuach,The BFG,4.25,6,603,4.25
cinemuach,The Space Between Us,2.75,6,636,2.75
cinemuach,Train to Busan,3.375,6,638,3.38
cinemuach,Turbo,3.375,6,640,3.38
cinemuach,Turbo,3.375,6,640,3.38
cinemuach,The Lovely Bones,2.5,6,676,2.5
cinemuach,Moonlight,4.25,6,696,4.25
cinemuach,Captain Fantastic,1.75,6,718,1.75
cinemuach,Sherlock Holmes,3.75,6,759,3.75
cinemuach,Sherlock Holmes,3.75,6,759,3.75
cinemuach,The Pursuit of Happyness,3.095238,6,770,3.1
cinemuach,The Time Traveler's Wife,2.6625,6,771,2.66
cinemuach,Zombieland,2.5,6,775,2.5
WatchmenID,Words Bubble Up Like Soda Pop,4.0,7,1,4.0
WatchmenID,Gunpowder Milkshake,3.375,7,2,3.38
WatchmenID,Kingdom: Ashin of the North,3.354167,7,14,3.35
WatchmenID,Midnight Sun,4.25,7,19,4.25
WatchmenID,Si Doel the Movie 2,2.5,7,22,2.5
WatchmenID,Ali & Ratu Ratu Queens,2.75,7,26,2.75
WatchmenID,Wish Dragon,3.75,7,28,3.75
WatchmenID,Ghost Lab,3.75,7,30,3.75
WatchmenID,Army of the Dead,3.160714,7,31,3.16
WatchmenID,The Woman in the Window,3.75,7,32,3.75
WatchmenID,The Mitchells vs The Machines,2.822917,7,34,2.82
WatchmenID,Stowaway,3.21875,7,35,3.22
WatchmenID,Ride or Die,3.5,7,37,3.5
WatchmenID,Tersanjung the Movie,2.5,7,43,2.5
WatchmenID,The Last Mercenary,2.875,7,48,2.88
WatchmenID,Two Distant Strangers,2.90625,7,57,2.91
WatchmenID,Thunder Force,3.75,7,58,3.75
WatchmenID,Death to 2020,2.916667,7,76,2.92
WatchmenID,Geez & Ann,2.5,7,77,2.5
WatchmenID,Generasi 90an: Melankolia,3.75,7,78,3.75
WatchmenID,I Care a Lot,3.75,7,79,3.75
WatchmenID,If Anything Happens I Love You,2.5,7,80,2.5
WatchmenID,June & Kopi,2.982143,7,81,2.98
WatchmenID,Ma Rainey's Black Bottom,2.5,7,83,2.5
WatchmenID,Mariposa,3.041667,7,84,3.04
WatchmenID,Pieces of a Woman,2.5,7,87,2.5
WatchmenID,The Call,3.28125,7,91,3.28
WatchmenID,Mile 22,2.5,7,98,2.5
WatchmenID,Over the Moon,3.25,7,102,3.25
WatchmenID,The Trial of the Chicago 7,3.0,7,105,3.0
WatchmenID,Enola Holmes,2.916667,7,112,2.92
WatchmenID,The Devil All The Time,2.5,7,114,2.5
WatchmenID,Cargo,2.958333,7,117,2.96
WatchmenID,Cargo,2.958333,7,117,2.96
WatchmenID,#Alive,2.5,7,119,2.5
WatchmenID,My Octopus Teacher,2.5,7,120,2.5
WatchmenID,I'm Thinking of Ending Things,2.5,7,121,2.5
WatchmenID,Ave Maryam,4.1875,7,122,4.19
WatchmenID,Project Power,2.75,7,126,2.75
WatchmenID,Nightcrawler,4.145833,7,136,4.15
WatchmenID,High Flying Bird,3.5625,7,152,3.56
WatchmenID,Velvet Buzzsaw,2.5,7,153,2.5
WatchmenID,Bird Box,3.375,7,161,3.38
WatchmenID,Target,1.949405,7,165,1.95
WatchmenID,May the Devil Take You,3.5,7,167,3.5
WatchmenID,Apostle,3.25,7,171,3.25
WatchmenID,Kuntilanak,3.0,7,172,3.0
WatchmenID,The Ballad of Buster Scruggs,2.5,7,197,2.5
WatchmenID,Bad Genius,2.104167,7,204,2.1
WatchmenID,The Ritual,3.0,7,211,3.0
WatchmenID,Goosebumps 2: Haunted Halloween,3.0,7,234,3.0
WatchmenID,Mary Poppins Returns,2.5,7,249,2.5
WatchmenID,Spider-Man: Into the Spider-Verse,4.5,7,270,4.5
WatchmenID,The Angry Birds Movie 2,3.298701,7,276,3.3
WatchmenID,The Foreigner,3.0,7,289,3.0
WatchmenID,The Secret Life of Pets 2,2.5,7,297,2.5
WatchmenID,The Nutcracker and the Four Realms,2.5,7,298,2.5
WatchmenID,Okja,4.25,7,302,4.25
WatchmenID,Ant-Man and the Wasp,3.558333,7,304,3.56
WatchmenID,Avengers: Infinity War,2.708333,7,305,2.71
WatchmenID,Black Panther,3.09375,7,306,3.09
WatchmenID,Buffalo Boys,2.359375,7,307,2.36
WatchmenID,A Whisker Away,3.75,7,383,3.75
WatchmenID,Milea,2.966667,7,384,2.97
WatchmenID,Da 5 Bloods,2.5,7,385,2.5
WatchmenID,Ne Zha,3.069444,7,391,3.07
WatchmenID,Dilan 1990,3.1875,7,394,3.19
WatchmenID,Dilan 1990,2.948864,7,394,2.95
WatchmenID,Dilan 1991,2.6,7,395,2.6
WatchmenID,Si Doel the Movie,2.72619,7,396,2.73
WatchmenID,My Stupid Boss 2,3.5,7,399,3.5
WatchmenID,The Florida Project,1.666667,7,405,1.67
WatchmenID,Happy Old Year,2.986111,7,408,2.99
WatchmenID,Love for Sale 2,3.072917,7,415,3.07
WatchmenID,Posesif,2.794023,7,419,2.79
WatchmenID,Marriage Story,2.8875,7,451,2.89
WatchmenID,After,2.927083,7,456,2.93
WatchmenID,Love for Sale,4.0,7,458,4.0
WatchmenID,In the Tall Grass,3.0,7,459,3.0
WatchmenID,Munafik 2,2.916667,7,470,2.92
WatchmenID,It Comes at Night,3.5,7,481,3.5
WatchmenID,The Irishman,3.75,7,486,3.75
WatchmenID,The Silence,3.75,7,497,3.75
WatchmenID,Joy,3.265625,7,498,3.27
WatchmenID,The Perfection,3.09375,7,500,3.09
WatchmenID,Unicorn Store,2.5,7,507,2.5
WatchmenID,El Camino: A Breaking Bad Movie,0.75,7,524,0.75
WatchmenID,Olympus Has Fallen,2.965278,7,533,2.97
WatchmenID,Extraction,3.18192,7,578,3.18
WatchmenID,Inception,2.416667,7,583,2.42
WatchmenID,Snowpiercer,4.25,7,590,4.25
WatchmenID,Insidious,2.916667,7,602,2.92
WatchmenID,Tanda Tanya,4.027778,7,611,4.03
WatchmenID,The Social Network,5.0,7,635,5.0
WatchmenID,Train to Busan,4.375,7,638,4.38
WatchmenID,3 Idiots,3.125,7,650,3.12
WatchmenID,Garuda Di Dadaku,2.839286,7,660,2.84
WatchmenID,Wild Child,2.833333,7,677,2.83
WatchmenID,Yes Man,3.28125,7,735,3.28
WatchmenID,Cloverfield,4.375,7,755,4.38
WatchmenID,The Pursuit of Happyness,3.708333,7,770,3.71
WatchmenID,Zodiac,2.27381,7,774,2.27
WatchmenID,Zombieland,2.958333,7,775,2.96
Moviemenfes,Words Bubble Up Like Soda Pop,3.5,8,1,3.5
Moviemenfes,Gunpowder Milkshake,3.0325,8,2,3.03
Moviemenfes,Wind River,2.34375,8,4,2.34
Moviemenfes,Man in Love,4.0,8,5,4.0
Moviemenfes,Beckett,4.25,8,7,4.25
Moviemenfes,The Kissing Booth 3,2.388889,8,8,2.39
Moviemenfes,The Swarm,2.354167,8,9,2.35
Moviemenfes,Five Feet Apart,3.0,8,10,3.0
Moviemenfes,Blood Red Sky,3.0,8,13,3.0
Moviemenfes,Kingdom: Ashin of the North,5.0,8,14,5.0
Moviemenfes,The Last Letter From Your Lover,3.527778,8,15,3.53
Moviemenfes,The Book of Henry,2.875,8,16,2.88
Moviemenfes,A Perfect Fit,4.25,8,17,4.25
Moviemenfes,A Classic Horror Story,4.25,8,18,4.25
Moviemenfes,Midnight Sun,3.104167,8,19,3.1
Moviemenfes,The 8th Night,2.291667,8,24,2.29
Moviemenfes,Ali & Ratu Ratu Queens,3.75,8,26,3.75
Moviemenfes,Wish Dragon,4.0,8,28,4.0
Moviemenfes,Ghost Lab,2.5,8,30,2.5
Moviemenfes,Army of the Dead,3.279762,8,31,3.28
Moviemenfes,The Woman in the Window,2.976563,8,32,2.98
Moviemenfes,The Mitchells vs The Machines,2.5,8,34,2.5
Moviemenfes,Stowaway,3.4375,8,35,3.44
Moviemenfes,Time Trap,2.416667,8,36,2.42
Moviemenfes,Night in Paradise,1.4375,8,40,1.44
Moviemenfes,Tersanjung the Movie,3.25,8,43,3.25
Moviemenfes,The Last Mercenary,2.75,8,48,2.75
Moviemenfes,Thunder Force,3.4375,8,58,3.44
Moviemenfes,Geez & Ann,2.5,8,77,2.5
Moviemenfes,Generasi 90an: Melankolia,2.84375,8,78,2.84
Moviemenfes,I Care a Lot,2.075,8,79,2.08
Moviemenfes,If Anything Happens I Love You,2.0625,8,80,2.06
Moviemenfes,June & Kopi,5.0,8,81,5.0
Moviemenfes,Layla Majnun,2.5,8,82,2.5
Moviemenfes,Ma Rainey's Black Bottom,3.130952,8,83,3.13
Moviemenfes,Mariposa,4.5,8,84,4.5
Moviemenfes,Moxie,2.9375,8,85,2.94
Moviemenfes,Pieces of a Woman,2.3125,8,87,2.31
Moviemenfes,Space Sweepers,3.375,8,89,3.38
Moviemenfes,Tarung Sarung,3.520833,8,90,3.52
Moviemenfes,The Call,2.833333,8,91,2.83
Moviemenfes,The White Tiger,2.777778,8,93,2.78
Moviemenfes,Ludo,2.703125,8,97,2.7
Moviemenfes,His House,2.875,8,99,2.88
Moviemenfes,Holidate,3.75,8,100,3.75
Moviemenfes,Over the Moon,4.0,8,102,4.0
Moviemenfes,The Trial of the Chicago 7,3.53125,8,105,3.53
Moviemenfes,The Outpost,2.632813,8,110,2.63
Moviemenfes,American Murder: The Family Next Door,2.5,8,111,2.5
Moviemenfes,Enola Holmes,2.5,8,112,2.5
Moviemenfes,The Devil All The Time,3.0,8,114,3.0
Moviemenfes,Cargo,2.3125,8,117,2.31
Moviemenfes,The Social Dilemma,2.875,8,118,2.88
Moviemenfes,My Octopus Teacher,3.75,8,120,3.75
Moviemenfes,I'm Thinking of Ending Things,2.583333,8,121,2.58
Moviemenfes,Ave Maryam,4.0,8,122,4.0
Moviemenfes,Project Power,2.75,8,126,2.75
Moviemenfes,Lincoln,4.041667,8,131,4.04
Moviemenfes,Movie 43,1.25,8,133,1.25
Moviemenfes,Nightcrawler,2.96875,8,136,2.97
Moviemenfes,Scott Pilgrim vs. the World,3.4375,8,139,3.44
Moviemenfes,"Love, Rosie",2.708333,8,144,2.71
Moviemenfes,Velvet Buzzsaw,2.333333,8,153,2.33
Moviemenfes,Surga Yang Tak Dirindukan 2,3.0,8,156,3.0
Moviemenfes,The Doll 2,2.361111,8,158,2.36
Moviemenfes,Bird Box,2.5,8,161,2.5
Moviemenfes,The Night Comes for Us,2.05,8,170,2.05
Moviemenfes,Apostle,4.0,8,171,4.0
Moviemenfes,Kuntilanak,2.827546,8,172,2.83
Moviemenfes,Us and Them,2.5,8,180,2.5
Moviemenfes,The Kissing Booth,3.3,8,183,3.3
Moviemenfes,The Outsider,2.5625,8,187,2.56
Moviemenfes,FullMetal Alchemist,3.6625,8,191,3.66
Moviemenfes,The Package,2.5,8,201,2.5
Moviemenfes,Set It Up,3.75,8,203,3.75
Moviemenfes,Bad Genius,5.0,8,204,5.0
Moviemenfes,Steel Rain,3.375,8,209,3.38
Moviemenfes,Forgotten,3.15,8,210,3.15
Moviemenfes,The Ritual,3.75,8,211,3.75
Moviemenfes,Galih dan Ratna,2.5,8,231,2.5
Moviemenfes,Mary Poppins Returns,3.6875,8,249,3.69
Moviemenfes,Molly's Game,2.5,8,251,2.5
Moviemenfes,Spider-Man: Into the Spider-Verse,2.0625,8,270,2.06
Moviemenfes,The Breadwinner,2.3,8,280,2.3
Moviemenfes,Thor: Ragnarok,5.0,8,287,5.0
Moviemenfes,The Incredibles 2,3.5,8,294,3.5
Moviemenfes,The Nutcracker and the Four Realms,2.625,8,298,2.62
Moviemenfes,The Little Mermaid,3.75,8,299,3.75
Moviemenfes,Death Note,2.916667,8,301,2.92
Moviemenfes,Okja,2.616667,8,302,2.62
Moviemenfes,Avengers: Infinity War,2.5,8,305,2.5
Moviemenfes,Burning,4.75,8,308,4.75
Moviemenfes,Christopher Robin,4.0,8,309,4.0
Moviemenfes,Icarus,2.760417,8,313,2.76
Moviemenfes,Lucid Dream,4.5,8,318,4.5
Moviemenfes,Mudbound,2.5,8,329,2.5
Moviemenfes,1922,2.15625,8,330,2.16
Moviemenfes,Long Shot,3.15625,8,334,3.16
Moviemenfes,Newness,0.75,8,335,0.75
Moviemenfes,What Happened to Monday,3.0,8,338,3.0
Moviemenfes,Voyeur,2.0,8,346,2.0
Moviemenfes,Tramps,1.59375,8,364,1.59
Moviemenfes,Skins,2.5,8,366,2.5
Moviemenfes,Dismissed,3.75,8,374,3.75
Moviemenfes,The Players,5.0,8,381,5.0
Moviemenfes,A Whisker Away,3.604167,8,383,3.6
Moviemenfes,A Whisker Away,3.604167,8,383,3.6
Moviemenfes,The Witch: Part 1 - The Subversion,2.875,8,386,2.88
Moviemenfes,Lady Bird,4.5,8,389,4.5
Moviemenfes,Ne Zha,1.890625,8,391,1.89
Moviemenfes,Uncut Gems,4.0,8,392,4.0
Moviemenfes,Dilan 1991,4.375,8,395,4.38
Moviemenfes,My Stupid Boss 2,1.5,8,399,1.5
Moviemenfes,Time to Hunt,3.5,8,401,3.5
Moviemenfes,The Willoughbys,3.5625,8,402,3.56
Moviemenfes,Tigertail,3.025,8,404,3.02
Moviemenfes,The Florida Project,4.5,8,405,4.5
Moviemenfes,The Killing of a Sacred Deer,5.0,8,406,5.0
Moviemenfes,Happy Old Year,4.25,8,408,4.25
Moviemenfes,The Occupant,2.5,8,409,2.5
Moviemenfes,Lost Girls,2.5,8,410,2.5
Moviemenfes,Spenser Confidential,2.75,8,411,2.75
Moviemenfes,Tootsies & The Fake,2.71875,8,412,2.72
Moviemenfes,All The Bright Places,5.0,8,413,5.0
Moviemenfes,To All the Boys: P.S. I Still Love You,2.75,8,414,2.75
Moviemenfes,Love for Sale 2,4.0,8,415,4.0
Moviemenfes,A Ghost Story,1.75,8,418,1.75
Moviemenfes,Posesif,3.239583,8,419,3.24
Moviemenfes,The Two Popes,3.1875,8,420,3.19
Moviemenfes,6 Underground,2.75,8,450,2.75
Moviemenfes,Marriage Story,2.4625,8,451,2.46
Moviemenfes,Love for Sale,4.25,8,458,4.25
Moviemenfes,In the Tall Grass,4.25,8,459,4.25
Moviemenfes,The Last Summer,2.1875,8,469,2.19
Moviemenfes,Munafik 2,2.421131,8,470,2.42
Moviemenfes,Someone Great,2.5,8,471,2.5
Moviemenfes,The Perfect Date,5.0,8,473,5.0
Moviemenfes,Triple Frontier,2.5,8,478,2.5
Moviemenfes,Atlantics,3.472222,8,484,3.47
Moviemenfes,The Irishman,3.025,8,486,3.02
Moviemenfes,The Silence,2.666667,8,497,2.67
Moviemenfes,The Perfection,1.75,8,500,1.75
Moviemenfes,Shadow,2.841667,8,520,2.84
Moviemenfes,Drive,2.664063,8,521,2.66
Moviemenfes,My Stupid Boss,3.209821,8,525,3.21
Moviemenfes,The Last Airbender,2.625,8,526,2.62
Moviemenfes,The Runaways,4.0,8,527,4.0
Moviemenfes,Hugo,4.0,8,528,4.0
Moviemenfes,The Bling Ring,3.34375,8,530,3.34
Moviemenfes,The Danish Girl,2.208333,8,531,2.21
Moviemenfes,Olympus Has Fallen,3.0,8,533,3.0
Moviemenfes,Habibie & Ainun,0.5,8,535,0.5
Moviemenfes,Rudy Habibie,3.75,8,537,3.75
Moviemenfes,Surga Yang Tak Dirindukan,2.5,8,538,2.5
Moviemenfes,The Doll,1.666667,8,539,1.67
Moviemenfes,The Theory of Everything,3.5,8,540,3.5
Moviemenfes,Cloud Atlas,3.284091,8,546,3.28
Moviemenfes,Clouds of Sils Maria,4.55,8,547,4.55
Moviemenfes,Suckseed,3.25,8,560,3.25
Moviemenfes,Surat Dari Praha,5.0,8,561,5.0
Moviemenfes,Swiss Army Man,3.958333,8,562,3.96
Moviemenfes,The Adventures of Tintin,3.475,8,563,3.48
Moviemenfes,The Autopsy of Jane Doe,2.5,8,565,2.5
Moviemenfes,The Croods,2.84375,8,570,2.84
Moviemenfes,The Forgotten,2.5,8,573,2.5
Moviemenfes,Grown Ups,2.383333,8,576,2.38
Moviemenfes,Extraction,3.475,8,578,3.48
Moviemenfes,The Interview,3.4375,8,580,3.44
Moviemenfes,Inception,5.0,8,583,5.0
Moviemenfes,Django Unchained,4.75,8,584,4.75
Moviemenfes,The Twilight Saga: Breaking Dawn: Part 2,2.708333,8,587,2.71
Moviemenfes,The Twilight Saga: Eclipse,4.375,8,588,4.38
Moviemenfes,Snowpiercer,2.583333,8,590,2.58
Moviemenfes,Green Zone,2.676389,8,597,2.68
Moviemenfes,The Whole Truth,4.0,8,600,4.0
Moviemenfes,Crimson Peak,3.75,8,601,3.75
Moviemenfes,Insidious,1.25,8,602,1.25
Moviemenfes,The Conjuring,3.90625,8,605,3.91
Moviemenfes,The Conjuring 2,3.0,8,606,3.0
Moviemenfes,Shutter Island,4.6,8,608,4.6
Moviemenfes,Cloudy with a Chance of Meatballs 2,3.75,8,614,3.75
Moviemenfes,Snowden,3.25,8,615,3.25
Moviemenfes,ParaNorman,3.166667,8,616,3.17
Moviemenfes,Real Steel,3.375,8,618,3.38
Moviemenfes,Mr. Peabody & Sherman,3.9,8,624,3.9
Moviemenfes,Pandora,2.718254,8,626,2.72
Moviemenfes,Ip Man 3,1.875,8,627,1.88
Moviemenfes,My True Friend,3.15625,8,632,3.16
Moviemenfes,The Social Network,2.1875,8,635,2.19
Moviemenfes,The Space Between Us,4.25,8,636,4.25
Moviemenfes,Train to Busan,2.375,8,638,2.38
Moviemenfes,Tusk,1.75,8,641,1.75
Moviemenfes,Beowulf,2.78125,8,647,2.78
Moviemenfes,3 Idiots,2.375,8,650,2.38
Moviemenfes,Zathura,2.791667,8,651,2.79
Moviemenfes,Monster House,2.695,8,652,2.7
Moviemenfes,The Spiderwick Chronicles,2.5,8,654,2.5
Moviemenfes,Ip Man,3.0,8,658,3.0
Moviemenfes,Final Destination 3,3.125,8,659,3.12
Moviemenfes,Planet 51,3.404762,8,662,3.4
Moviemenfes,Twilight,3.125,8,664,3.12
Moviemenfes,Kung Fu Panda,3.75,8,665,3.75
Moviemenfes,Memoirs of a Geisha,2.689394,8,666,2.69
Moviemenfes,Star Trek,2.5,8,668,2.5
Moviemenfes,The Strangers,2.083333,8,669,2.08
Moviemenfes,The Lovely Bones,4.0,8,676,4.0
Moviemenfes,Wild Child,4.125,8,677,4.12
Moviemenfes,The Last Exorcism,1.666667,8,678,1.67
Moviemenfes,The Signal,2.5,8,683,2.5
Moviemenfes,Taare Zameen Par,4.25,8,694,4.25
Moviemenfes,Moonlight,3.329861,8,696,3.33
Moviemenfes,17 Again,2.5,8,699,2.5
Moviemenfes,Into the Wild,3.0625,8,709,3.06
Moviemenfes,Captain Fantastic,3.541667,8,718,3.54
Moviemenfes,Blue Valentine,1.25,8,721,1.25
Moviemenfes,The Edge of Seventeen,5.0,8,739,5.0
Moviemenfes,American Ultra,2.5625,8,740,2.56
Moviemenfes,The Squid and the Whale,3.5,8,741,3.5
Moviemenfes,Nowhere Boy,4.25,8,749,4.25
Moviemenfes,Becoming Jane,3.75,8,750,3.75
Moviemenfes,Casino Royale,5.0,8,751,5.0
Moviemenfes,Charlie and the Chocolate Factory,3.6875,8,752,3.69
Moviemenfes,Click,3.25,8,754,3.25
Moviemenfes,Angels & Demons,3.208333,8,757,3.21
Moviemenfes,Sherlock Holmes,2.5,8,759,2.5
Moviemenfes,The Amityville Horror,2.071429,8,766,2.07
Moviemenfes,The Princess and the Frog,2.6625,8,769,2.66
Moviemenfes,The Time Traveler's Wife,2.5,8,771,2.5
Moviemenfes,Zodiac,3.533333,8,774,3.53
Moviemenfes,Zombieland,2.375,8,775,2.38
Moviemenfes,Indiana Jones and the Kingdom of the Crystal Skull,2.2375,8,777,2.24
Moviemenfes,Merantau,3.75,8,781,3.75
Moviemenfes,Ocean's Thirteen,2.5,8,782,2.5
Moviemenfes,Paranormal Activity,1.25,8,784,1.25
Moviemenfes,Revolutionary Road,2.166667,8,787,2.17
Moviemenfes,Friday the 13th,3.5,8,790,3.5
TarizSolis,Words Bubble Up Like Soda Pop,3.203125,9,1,3.2
TarizSolis,Man in Love,2.097222,9,5,2.1
TarizSolis,Five Feet Apart,2.657197,9,10,2.66
TarizSolis,The Last Letter From Your Lover,3.059524,9,15,3.06
TarizSolis,A Perfect Fit,3.4375,9,17,3.44
TarizSolis,Midnight Sun,2.5,9,19,2.5
TarizSolis,Si Doel the Movie 2,2.321429,9,22,2.32
TarizSolis,Ali & Ratu Ratu Queens,3.37013,9,26,3.37
TarizSolis,Ghost Lab,2.5,9,30,2.5
TarizSolis,The Mitchells vs The Machines,2.875,9,34,2.88
TarizSolis,Pagglait,2.625,9,44,2.62
TarizSolis,Two Distant Strangers,3.056818,9,57,3.06
TarizSolis,Death to 2020,3.056548,9,76,3.06
TarizSolis,Geez & Ann,2.618113,9,77,2.62
TarizSolis,Generasi 90an: Melankolia,3.420455,9,78,3.42
TarizSolis,If Anything Happens I Love You,3.166667,9,80,3.17
