Username,Title,Rating Final
bicaraboxoffice,The Old Guard,2.013889
bicaraboxoffice,Ip Man 4: The Finale,3.4375
bicaraboxoffice,Long Shot,4
bicaraboxoffice,American Assassin,2.5
bicaraboxoffice,A Bad Moms Christmas,2.0625
bicaraboxoffice,Buffalo Boys,2.5
bicaraboxoffice,5 Cowok Jagoan,2.4375
bicaraboxoffice,Okja,4.25
bicaraboxoffice,The Little Mermaid,3.583333
bicaraboxoffice,The Secret Life of Pets 2,4.5
bicaraboxoffice,The Foreigner,4.25
bicaraboxoffice,The Bye Bye Man,2.75
bicaraboxoffice,The Angry Birds Movie 2,2.375
bicaraboxoffice,Peter Rabbit,3.875
bicaraboxoffice,Mary Poppins Returns,2.5
bicaraboxoffice,Kuntilanak,2.5
bicaraboxoffice,Target,3.333333
bicaraboxoffice,Sabrina,2.5
bicaraboxoffice,Bird Box,3.25
bicaraboxoffice,The Doll 2,4.0625
bicaraboxoffice,Project Power,2.697917
bicaraboxoffice,Ave Maryam,2.5
bicaraboxoffice,#Alive,3.364583
bicaraboxoffice,Enola Holmes,3.25
bicaraboxoffice,Tarung Sarung,2.833333
bicaraboxoffice,Mariposa,2.875
bicaraboxoffice,Layla Majnun,3.125
bicaraboxoffice,I Care a Lot,3.75
bicaraboxoffice,Generasi 90an: Melankolia,2.295455
bicaraboxoffice,Thunder Force,2.75
bicaraboxoffice,The Mitchells vs The Machines,2.729167
bicaraboxoffice,The Woman in the Window,2.425
bicaraboxoffice,Army of the Dead,2.635417
bicaraboxoffice,Si Doel the Movie 2,2.90625
cinemuach,Zombieland,2.5
cinemuach,The Time Traveler's Wife,2.6625
cinemuach,The Pursuit of Happyness,3.095238
cinemuach,Captain Fantastic,1.75
cinemuach,The BFG,4.25
cinemuach,Suckseed,3.03125
arulfittron,Zombieland,2.5
arulfittron,Casino Royale,5
arulfittron,American Ultra,2.375
arulfittron,Left Behind,3.4375
arulfittron,Wild Child,4.25
arulfittron,Twilight,3.208333
arulfittron,Zathura,4.5
arulfittron,Train to Busan,2.5
arulfittron,Seventh Son,0.5
arulfittron,The Smurfs 2,2
arulfittron,Cloudy with a Chance of Meatballs 2,3.5
arulfittron,3 Days to Kill,2
arulfittron,Tanda Tanya,2.5
arulfittron,The Conjuring 2,4
arulfittron,Crimson Peak,4.5
arulfittron,Dallas Buyers Club,2.5
arulfittron,Surga Yang Tak Dirindukan,2.5
arulfittron,Olympus Has Fallen,3
arulfittron,Sinister 2,2
arulfittron,The Bling Ring,3.75
arulfittron,The Last Airbender,0.375
aerorun,Revolutionary Road,3.385714
aerorun,Invictus,3
aerorun,Casino Royale,2.5
aerorun,Dead Man Down,2.5
aerorun,The Conjuring 2,2.25625
aerorun,Insidious,3.5
aerorun,Kung Fu Panda 2,4
WatchmenID,Zodiac,2.27381
WatchmenID,Cloverfield,4.375
WatchmenID,Train to Busan,4.375
WatchmenID,Insidious,2.916667
WatchmenID,Olympus Has Fallen,2.965278
Rivki_Mogi,Zombieland,2.458333
Rivki_Mogi,Click,3
Rivki_Mogi,Blue Valentine,4.25
Rivki_Mogi,Safe House,2.5
Rivki_Mogi,Ip Man,2.5
Rivki_Mogi,The Space Between Us,3.125
Rivki_Mogi,Puss in Boots,2.5
Rivki_Mogi,Underworld: Awakening,2.5
Rivki_Mogi,The Twilight Saga: Breaking Dawn: Part 1,3.366667
Rivki_Mogi,The Iron Lady,3.4375
Rivki_Mogi,The Adventures of Tintin,4.5
Rivki_Mogi,The Theory of Everything,5
Rivki_Mogi,The Danish Girl,2.859375
Rivki_Mogi,The Last Airbender,3.166667
moviemenfes,Friday the 13th,3.5
moviemenfes,Ocean's Thirteen,2.5
moviemenfes,Zombieland,2.375
moviemenfes,Into the Wild,3.0625
moviemenfes,17 Again,2.5
moviemenfes,The Signal,2.5
moviemenfes,The Strangers,2.083333
moviemenfes,Kung Fu Panda,3.75
moviemenfes,Beowulf,2.78125
moviemenfes,ParaNorman,3.166667
moviemenfes,Green Zone,2.676389
moviemenfes,The Twilight Saga: Breaking Dawn: Part 2,2.708333
moviemenfes,Swiss Army Man,3.958333
moviemenfes,Clouds of Sils Maria,4.55
moviemenfes,The Bling Ring,3.34375
moviemenfes,The Runaways,4
moviemenfes,Drive,2.664063
moviemenfes,Shadow,2.841667
winseulbear,Hugo,2.5625
winseulbear,Grown Ups,2.9375
winseulbear,Twilight,3
winseulbear,The Lovely Bones,"3,5"
winseulbear,World Trade Center,2.8125
winseulbear,Blue Valentine,1.25
winseulbear,Letters to Juliet,2.5
winseulbear,Becoming Jane,2.5
winseulbear,Sherlock Holmes,2.5
winseulbear,Invictus,3
winseulbear,Revolutionary Road,2.845238
moviegoersID,Habibie & Ainun,5
moviegoersID,Rudy Habibie,3.75
moviegoersID,Cloud Atlas,2.5
moviegoersID,Earth to Echo,2.5
moviegoersID,Surat Dari Praha,2.875
moviegoersID,The Autopsy of Jane Doe,3.75
moviegoersID,Inception,2.5
moviegoersID,Django Unchained,4.21875
moviegoersID,Cloudy with a Chance of Meatballs 2,2.5
moviegoersID,Puss in Boots,3.295455
moviegoersID,Train to Busan,3.375
moviegoersID,Safe House,3
moviegoersID,Teenage Mutant Ninja Turtles,2.5
moviegoersID,Zombieland,2.6875
moviegoersID,Paranormal Activity,3.125
hafilova,Gunpowder Milkshake,2.696759
hafilova,Man in Love,2.892857
hafilova,The Swarm,3
hafilova,The Woman in the Window,3
hafilova,Stowaway,3
hafilova,Night in Paradise,"3,5"
hafilova,I Care a Lot,2.5
hafilova,Mariposa,2.982143
hafilova,Space Sweepers,3
hafilova,I'm Thinking of Ending Things,2.420455
hafilova,Lincoln,3.125
hafilova,Room,4.25
hafilova,Shirkers,3.05
hafilova,Apostle,3.875
hafilova,Kuntilanak,3.208333
hafilova,The Endless,"3,5"
hafilova,Death Note,3.242857
hafilova,Burning,2.90625
hafilova,Berlin Syndrome,4.125
hafilova,Long Shot,"3,5"
hafilova,What Happened to Monday,2.5
hafilova,Milea,2.75
hafilova,The Witch: Part 1 - The Subversion,"3,5"
hafilova,The Killing of a Sacred Deer,2
hafilova,Love for Sale,2.5625
hafilova,The Silence,2
cinemuach,Wind River,3.75
cinemuach,Geez & Ann,2.410714
cinemuach,Generasi 90an: Melankolia,2.5
cinemuach,Mariposa,3.75
cinemuach,Whipped,2.5
cinemuach,Midnight Special,3.208333
cinemuach,High Flying Bird,2.9
cinemuach,May the Devil Take You,1.5
cinemuach,Shirkers,2.6875
cinemuach,Us and Them,2.65625
cinemuach,The Ballad of Buster Scruggs,3.546402
cinemuach,Private Life,2.583333
cinemuach,The Pursuit,2.5
cinemuach,The Breadwinner,3.25
cinemuach,The Little Mermaid,2.197917
cinemuach,Death Note,3.392857
cinemuach,Christopher Robin,3
cinemuach,Icarus,2.623016
cinemuach,Milea,2.5
cinemuach,Lady Bird,3.75
cinemuach,Ne Zha,4.25
cinemuach,Uncut Gems,3.258929
cinemuach,Happy Old Year,2.635417
cinemuach,The Irishman,3.177083
cinemuach,The Silence,2.988636
WatchmenID,Si Doel the Movie 2,2.5
WatchmenID,Wish Dragon,3.75
WatchmenID,Ghost Lab,3.75
WatchmenID,Stowaway,3.21875
WatchmenID,Ride or Die,3.5
WatchmenID,Tersanjung the Movie,2.5
WatchmenID,The Last Mercenary,2.875
WatchmenID,Thunder Force,3.75
WatchmenID,Death to 2020,2.916667
WatchmenID,Geez & Ann,2.5
WatchmenID,Generasi 90an: Melankolia,3.75
WatchmenID,I Care a Lot,3.75
WatchmenID,If Anything Happens I Love You,2.5
WatchmenID,Ma Rainey's Black Bottom,2.5
WatchmenID,Pieces of a Woman,2.5
WatchmenID,The Call,3.28125
WatchmenID,Mile 22,2.5
WatchmenID,The Trial of the Chicago 7,3
WatchmenID,Enola Holmes,2.916667
WatchmenID,The Devil All The Time,2.5
WatchmenID,#Alive,2.5
WatchmenID,My Octopus Teacher,2.5
WatchmenID,I'm Thinking of Ending Things,2.5
WatchmenID,High Flying Bird,3.5625
WatchmenID,Velvet Buzzsaw,2.5
WatchmenID,May the Devil Take You,3.5
WatchmenID,Apostle,3.25
WatchmenID,The Ballad of Buster Scruggs,2.5
WatchmenID,Okja,4.25
WatchmenID,Ant-Man and the Wasp,3.558333
WatchmenID,Avengers: Infinity War,2.708333
WatchmenID,Black Panther,3.09375
WatchmenID,A Whisker Away,3.75
WatchmenID,Da 5 Bloods,2.5
WatchmenID,Dilan 1990,3.1875
WatchmenID,Dilan 1990,2.948864
WatchmenID,Si Doel the Movie,2.72619
WatchmenID,Posesif,2.794023
WatchmenID,Marriage Story,2.8875
WatchmenID,In the Tall Grass,3
WatchmenID,The Irishman,3.75
WatchmenID,The Silence,3.75
WatchmenID,Unicorn Store,2.5
WatchmenID,El Camino: A Breaking Bad Movie,0.75
moviemenfes,The Kissing Booth 3,2.388889
moviemenfes,The Swarm,2.354167
moviemenfes,The Last Letter From Your Lover,3.527778
moviemenfes,A Perfect Fit,4.25
moviemenfes,Stowaway,3.4375
moviemenfes,Tersanjung the Movie,3.25
moviemenfes,The Last Mercenary,2.75
moviemenfes,Thunder Force,3.4375
moviemenfes,If Anything Happens I Love You,2.0625
moviemenfes,Layla Majnun,2.5
moviemenfes,The White Tiger,2.777778
moviemenfes,Ludo,2.703125
moviemenfes,His House,2.875
moviemenfes,Holidate,3.75
moviemenfes,Over the Moon,4
moviemenfes,The Outpost,2.632813
moviemenfes,American Murder: The Family Next Door,2.5
moviemenfes,The Social Dilemma,2.875
moviemenfes,My Octopus Teacher,3.75
moviemenfes,Project Power,2.75
moviemenfes,Movie 43,1.25
moviemenfes,Set It Up,3.75
moviemenfes,The Ritual,3.75
moviemenfes,Molly's Game,2.5
moviemenfes,The Nutcracker and the Four Realms,2.625
moviemenfes,The Little Mermaid,3.75
moviemenfes,Newness,0.75
moviemenfes,What Happened to Monday,3
moviemenfes,Dismissed,3.75
moviemenfes,Tigertail,3.025
moviemenfes,Lost Girls,2.5
moviemenfes,Spenser Confidential,2.75
moviemenfes,Tootsies & The Fake,2.71875
moviemenfes,To All the Boys: P.S. I Still Love You,2.75
moviemenfes,The Two Popes,3.1875
moviemenfes,The Last Summer,2.1875
moviemenfes,The Perfect Date,5
moviemenfes,Triple Frontier,2.5
moviemenfes,The Silence,2.666667
moviemenfes,The Perfection,1.75
